date,sku_id,channel,inventory_onhand,units_sold,lost_sales,arrivals_today,promo_flag,holiday_flag
2024-03-03,SKU_003,ecomm,0,0,22,0,0,0
2024-03-04,SKU_003,ecomm,0,0,11,0,1,0
2024-03-05,SKU_003,ecomm,0,0,37,0,0,0
2024-03-06,SKU_003,ecomm,0,0,22,0,1,0
2024-03-07,SKU_003,ecomm,0,0,36,0,0,0
2024-03-08,SKU_003,ecomm,0,0,25,0,0,0
2024-03-09,SKU_003,ecomm,0,0,44,0,0,0
2024-03-10,SKU_003,ecomm,0,0,17,0,0,0
2024-03-11,SKU_003,ecomm,0,0,32,0,0,0
2024-03-12,SKU_003,ecomm,0,0,25,0,0,0
2024-03-13,SKU_003,ecomm,0,0,33,0,0,0
2024-03-14,SKU_003,ecomm,0,0,26,0,0,0
2024-03-15,SKU_003,ecomm,0,0,21,0,0,0
2024-03-16,SKU_003,ecomm,0,0,23,0,0,0
2024-03-17,SKU_003,ecomm,0,0,18,0,0,0
2024-03-18,SKU_003,ecomm,0,0,35,0,0,0
2024-03-19,SKU_003,ecomm,0,0,14,0,0,0
2024-03-20,SKU_003,ecomm,0,0,22,0,0,0
2024-03-21,SKU_003,ecomm,0,0,29,0,0,0
2024-03-22,SKU_003,ecomm,0,0,11,0,0,0
2024-03-23,SKU_003,ecomm,0,0,36,0,0,0
2024-03-24,SKU_003,ecomm,0,0,20,0,1,0
2024-03-25,SKU_003,ecomm,0,0,30,0,0,0
2024-03-26,SKU_003,ecomm,0,0,43,0,0,0
2024-03-27,SKU_003,ecomm,0,0,38,0,0,0
2024-03-28,SKU_003,ecomm,0,0,28,0,0,0
2024-03-29,SKU_003,ecomm,0,0,29,0,0,0
2024-03-30,SKU_003,ecomm,0,0,12,0,1,0
2024-03-31,SKU_003,ecomm,0,0,12,0,0,0
2024-04-01,SKU_003,ecomm,0,0,31,0,0,0
2024-04-02,SKU_003,ecomm,0,0,28,0,0,0
2024-04-03,SKU_003,ecomm,0,0,38,0,0,0
2024-04-04,SKU_003,ecomm,0,0,19,0,0,0
2024-04-05,SKU_003,ecomm,0,0,20,0,0,0
2024-04-06,SKU_003,ecomm,0,0,36,0,0,0
2024-04-07,SKU_003,ecomm,145,0,28,145,0,0
2024-04-08,SKU_003,ecomm,135,10,0,0,1,0
2024-04-09,SKU_003,ecomm,109,26,0,0,0,0
2024-04-10,SKU_003,ecomm,69,40,0,0,0,0
2024-04-11,SKU_003,ecomm,48,21,0,0,0,0
2024-04-12,SKU_003,ecomm,34,14,0,0,0,0
2024-04-13,SKU_003,ecomm,2,32,0,0,1,0
2024-04-14,SKU_003,ecomm,0,2,31,0,0,0
2024-04-15,SKU_003,ecomm,0,0,30,0,0,0
2024-04-16,SKU_003,ecomm,0,0,15,0,0,0
2024-04-17,SKU_003,ecomm,0,0,43,0,0,0
2024-04-18,SKU_003,ecomm,0,0,22,0,0,0
2024-04-19,SKU_003,ecomm,0,0,28,0,0,0
2024-04-20,SKU_003,ecomm,0,0,19,0,1,0
2024-04-21,SKU_003,ecomm,0,0,47,0,0,0
2024-04-22,SKU_003,ecomm,0,0,17,0,0,0
2024-04-23,SKU_003,ecomm,0,0,22,0,0,0
2024-04-24,SKU_003,ecomm,0,0,19,0,0,0
2024-04-25,SKU_003,ecomm,0,0,18,0,0,0
2024-04-26,SKU_003,ecomm,0,0,12,0,0,0
2024-04-27,SKU_003,ecomm,0,0,11,0,0,0
2024-04-28,SKU_003,ecomm,0,0,10,0,0,0
2024-04-29,SKU_003,ecomm,0,0,31,0,0,0
2024-04-30,SKU_003,ecomm,0,0,21,0,0,0
2024-05-01,SKU_003,ecomm,0,0,13,0,0,0
2024-05-02,SKU_003,ecomm,0,0,37,0,1,0
2024-05-03,SKU_003,ecomm,0,0,31,0,0,0
2024-05-04,SKU_003,ecomm,0,0,17,0,0,0
2024-05-05,SKU_003,ecomm,0,0,39,0,0,0
2024-05-06,SKU_003,ecomm,0,0,18,0,0,0
2024-05-07,SKU_003,ecomm,0,0,25,0,0,0
2024-05-08,SKU_003,ecomm,0,0,16,0,1,0
2024-05-09,SKU_003,ecomm,0,0,20,0,0,0
2024-05-10,SKU_003,ecomm,0,0,6,0,0,0
2024-05-11,SKU_003,ecomm,0,0,15,0,0,0
2024-05-12,SKU_003,ecomm,0,0,17,0,0,0
2024-05-13,SKU_003,ecomm,0,0,16,0,0,0
2024-05-14,SKU_003,ecomm,0,0,39,0,0,0
2024-05-15,SKU_003,ecomm,0,0,39,0,0,0
2024-05-16,SKU_003,ecomm,0,0,36,0,0,0
2024-05-17,SKU_003,ecomm,0,0,19,0,0,0
2024-05-18,SKU_003,ecomm,0,0,31,0,0,0
2024-05-19,SKU_003,ecomm,0,0,30,0,0,0
2024-05-20,SKU_003,ecomm,0,0,35,0,0,0
2024-05-21,SKU_003,ecomm,0,0,17,0,0,0
2024-05-22,SKU_003,ecomm,0,0,25,0,1,0
2024-05-23,SKU_003,ecomm,0,0,20,0,0,0
2024-05-24,SKU_003,ecomm,0,0,38,0,0,0
2024-05-25,SKU_003,ecomm,0,0,25,0,0,0
2024-05-26,SKU_003,ecomm,0,0,23,0,0,0
2024-05-27,SKU_003,ecomm,0,0,16,0,1,0
2024-05-28,SKU_003,ecomm,0,0,23,0,0,0
2024-05-29,SKU_003,ecomm,0,0,40,0,0,0
2024-05-30,SKU_003,ecomm,0,0,40,0,0,0
2024-05-31,SKU_003,ecomm,0,0,26,0,0,0
2024-06-01,SKU_003,ecomm,0,0,35,0,0,0
2024-06-02,SKU_003,ecomm,0,0,24,0,1,0
2024-06-03,SKU_003,ecomm,0,0,23,0,0,0
2024-06-04,SKU_003,ecomm,0,0,35,0,0,0
2024-06-05,SKU_003,ecomm,0,0,36,0,1,0
2024-06-06,SKU_003,ecomm,0,0,23,0,1,0
2024-06-07,SKU_003,ecomm,0,0,27,0,0,0
2024-06-08,SKU_003,ecomm,0,0,27,0,0,0
2024-06-09,SKU_003,ecomm,0,0,25,0,0,0
2024-06-10,SKU_003,ecomm,0,0,15,0,0,0
2024-06-11,SKU_003,ecomm,0,0,21,0,0,0
2024-06-12,SKU_003,ecomm,0,0,13,0,0,0
2024-06-13,SKU_003,ecomm,0,0,18,0,1,0
2024-06-14,SKU_003,ecomm,0,0,29,0,0,0
2024-06-15,SKU_003,ecomm,0,0,24,0,0,0
2024-06-16,SKU_003,ecomm,0,0,28,0,0,0
2024-06-17,SKU_003,ecomm,0,0,30,0,0,0
2024-06-18,SKU_003,ecomm,0,0,35,0,0,0
2024-06-19,SKU_003,ecomm,0,0,36,0,0,0
2024-06-20,SKU_003,ecomm,0,0,20,0,0,0
2024-06-21,SKU_003,ecomm,0,0,10,0,0,0
2024-06-22,SKU_003,ecomm,0,0,31,0,0,0
2024-06-23,SKU_003,ecomm,0,0,22,0,0,0
2024-06-24,SKU_003,ecomm,0,0,16,0,0,0
2024-06-25,SKU_003,ecomm,0,0,40,0,0,0
2024-06-26,SKU_003,ecomm,0,0,33,0,0,0
2024-06-27,SKU_003,ecomm,0,0,15,0,0,0
2024-06-28,SKU_003,ecomm,0,0,17,0,0,0
2024-06-29,SKU_003,ecomm,0,0,24,0,0,0
2024-06-30,SKU_003,ecomm,0,0,21,0,0,0
2024-07-01,SKU_003,ecomm,0,0,18,0,0,0
2024-07-02,SKU_003,ecomm,0,0,34,0,0,0
2024-07-03,SKU_003,ecomm,0,0,20,0,0,0
2024-07-04,SKU_003,ecomm,0,0,28,0,0,1
2024-07-05,SKU_003,ecomm,0,0,20,0,1,0
2024-07-06,SKU_003,ecomm,0,0,37,0,0,0
2024-07-07,SKU_003,ecomm,0,0,41,0,0,0
2024-07-08,SKU_003,ecomm,0,0,12,0,0,0
2024-07-09,SKU_003,ecomm,0,0,23,0,0,0
2024-07-10,SKU_003,ecomm,0,0,20,0,0,0
2024-07-11,SKU_003,ecomm,0,0,24,0,0,0
2024-07-12,SKU_003,ecomm,0,0,24,0,1,0
2024-07-13,SKU_003,ecomm,0,0,41,0,0,0
2024-07-14,SKU_003,ecomm,129,0,14,129,0,0
2024-07-15,SKU_003,ecomm,93,36,0,0,0,0
2024-07-16,SKU_003,ecomm,54,39,0,0,0,0
2024-07-17,SKU_003,ecomm,10,44,0,0,0,0
2024-07-18,SKU_003,ecomm,0,10,0,0,0,0
2024-07-19,SKU_003,ecomm,0,0,15,0,0,0
2024-07-20,SKU_003,ecomm,0,0,17,0,0,0
2024-07-21,SKU_003,ecomm,0,0,18,0,0,0
2024-07-22,SKU_003,ecomm,0,0,33,0,0,0
2024-07-23,SKU_003,ecomm,0,0,21,0,0,0
2024-07-24,SKU_003,ecomm,0,0,36,0,0,0
2024-07-25,SKU_003,ecomm,211,0,16,211,0,0
2024-07-26,SKU_003,ecomm,175,36,0,0,0,0
2024-07-27,SKU_003,ecomm,147,28,0,0,0,0
2024-07-28,SKU_003,ecomm,125,22,0,0,0,0
2024-07-29,SKU_003,ecomm,83,42,0,0,0,0
2024-07-30,SKU_003,ecomm,52,31,0,0,0,0
2024-07-31,SKU_003,ecomm,27,25,0,0,0,0
2024-08-01,SKU_003,ecomm,0,27,7,0,0,0
2024-08-02,SKU_003,ecomm,0,0,31,0,0,0
2024-08-03,SKU_003,ecomm,0,0,20,0,0,0
2024-08-04,SKU_003,ecomm,0,0,42,0,0,0
2024-08-05,SKU_003,ecomm,0,0,26,0,0,0
2024-08-06,SKU_003,ecomm,0,0,24,0,0,0
2024-08-07,SKU_003,ecomm,0,0,29,0,0,0
2024-08-08,SKU_003,ecomm,0,0,32,0,0,0
2024-08-09,SKU_003,ecomm,0,0,39,0,0,0
2024-08-10,SKU_003,ecomm,0,0,29,0,0,0
2024-08-11,SKU_003,ecomm,0,0,36,0,0,0
2024-08-12,SKU_003,ecomm,107,0,30,107,0,0
2024-08-13,SKU_003,ecomm,77,30,0,0,0,0
2024-08-14,SKU_003,ecomm,43,34,0,0,0,0
2024-08-15,SKU_003,ecomm,17,26,0,0,0,0
2024-08-16,SKU_003,ecomm,0,17,3,0,0,0
2024-08-17,SKU_003,ecomm,0,0,35,0,0,0
2024-08-18,SKU_003,ecomm,0,0,27,0,0,0
2024-08-19,SKU_003,ecomm,0,0,15,0,0,0
2024-08-20,SKU_003,ecomm,0,0,37,0,0,0
2024-08-21,SKU_003,ecomm,0,0,27,0,0,0
2024-08-22,SKU_003,ecomm,0,0,23,0,0,0
2024-08-23,SKU_003,ecomm,0,0,36,0,0,0
2024-08-24,SKU_003,ecomm,0,0,21,0,1,0
2024-08-25,SKU_003,ecomm,0,0,34,0,0,0
2024-08-26,SKU_003,ecomm,169,0,19,169,0,0
2024-08-27,SKU_003,ecomm,144,25,0,0,0,0
2024-08-28,SKU_003,ecomm,110,34,0,0,0,0
2024-08-29,SKU_003,ecomm,84,26,0,0,0,0
2024-08-30,SKU_003,ecomm,48,36,0,0,0,0
2024-08-31,SKU_003,ecomm,27,21,0,0,0,0
2024-09-01,SKU_003,ecomm,3,24,0,0,0,0
2024-09-02,SKU_003,ecomm,0,3,22,0,1,0
2024-09-03,SKU_003,ecomm,0,0,25,0,0,0
2024-09-04,SKU_003,ecomm,0,0,24,0,0,0
2024-09-05,SKU_003,ecomm,0,0,27,0,0,0
2024-09-06,SKU_003,ecomm,0,0,36,0,0,0
2024-09-07,SKU_003,ecomm,241,0,25,241,0,0
2024-09-08,SKU_003,ecomm,224,17,0,0,0,0
2024-09-09,SKU_003,ecomm,207,17,0,0,0,0
2024-09-10,SKU_003,ecomm,181,26,0,0,0,0
2024-09-11,SKU_003,ecomm,310,56,0,185,0,0
2024-09-12,SKU_003,ecomm,271,39,0,0,0,0
2024-09-13,SKU_003,ecomm,241,30,0,0,1,0
2024-09-14,SKU_003,ecomm,218,23,0,0,0,0
2024-09-15,SKU_003,ecomm,185,33,0,0,0,0
2024-09-16,SKU_003,ecomm,169,16,0,0,0,0
2024-09-17,SKU_003,ecomm,128,41,0,0,0,0
2024-09-18,SKU_003,ecomm,84,44,0,0,0,0
2024-09-19,SKU_003,ecomm,68,16,0,0,0,0
2024-09-20,SKU_003,ecomm,46,22,0,0,0,0
2024-09-21,SKU_003,ecomm,17,29,0,0,0,0
2024-09-22,SKU_003,ecomm,0,17,16,0,0,0
2024-09-23,SKU_003,ecomm,0,0,30,0,0,0
2024-09-24,SKU_003,ecomm,292,0,29,292,0,0
2024-09-25,SKU_003,ecomm,275,17,0,0,0,0
2024-09-26,SKU_003,ecomm,245,30,0,0,0,0
2024-09-27,SKU_003,ecomm,209,36,0,0,0,0
2024-09-28,SKU_003,ecomm,184,25,0,0,0,0
2024-09-29,SKU_003,ecomm,144,40,0,0,0,0
2024-09-30,SKU_003,ecomm,135,9,0,0,0,0
2024-10-01,SKU_003,ecomm,115,20,0,0,0,0
2024-10-02,SKU_003,ecomm,83,32,0,0,0,0
2024-10-03,SKU_003,ecomm,38,45,0,0,0,0
2024-10-04,SKU_003,ecomm,27,11,0,0,0,0
2024-10-05,SKU_003,ecomm,143,27,12,143,0,0
2024-10-06,SKU_003,ecomm,109,34,0,0,0,0
2024-10-07,SKU_003,ecomm,67,42,0,0,0,0
2024-10-08,SKU_003,ecomm,48,19,0,0,0,0
2024-10-09,SKU_003,ecomm,26,22,0,0,0,0
2024-10-10,SKU_003,ecomm,0,26,8,0,0,0
2024-10-11,SKU_003,ecomm,0,0,37,0,0,0
2024-10-12,SKU_003,ecomm,0,0,38,0,1,0
2024-10-13,SKU_003,ecomm,0,0,16,0,0,0
2024-10-14,SKU_003,ecomm,0,0,27,0,0,0
2024-10-15,SKU_003,ecomm,0,0,36,0,0,0
2024-10-16,SKU_003,ecomm,0,0,19,0,0,0
2024-10-17,SKU_003,ecomm,0,0,43,0,0,0
2024-10-18,SKU_003,ecomm,0,0,20,0,0,0
2024-10-19,SKU_003,ecomm,0,0,19,0,1,0
2024-10-20,SKU_003,ecomm,0,0,27,0,0,0
2024-10-21,SKU_003,ecomm,0,0,18,0,0,0
2024-10-22,SKU_003,ecomm,0,0,27,0,0,0
2024-10-23,SKU_003,ecomm,0,0,30,0,0,0
2024-10-24,SKU_003,ecomm,0,0,17,0,0,0
2024-10-25,SKU_003,ecomm,0,0,40,0,0,0
2024-10-26,SKU_003,ecomm,0,0,26,0,0,0
2024-10-27,SKU_003,ecomm,0,0,36,0,0,0
2024-10-28,SKU_003,ecomm,0,0,26,0,0,0
2024-10-29,SKU_003,ecomm,0,0,28,0,1,0
2024-10-30,SKU_003,ecomm,0,0,35,0,0,0
2024-10-31,SKU_003,ecomm,0,0,25,0,0,0
2024-11-01,SKU_003,ecomm,0,0,18,0,0,0
2024-11-02,SKU_003,ecomm,0,0,15,0,0,0
2024-11-03,SKU_003,ecomm,0,0,39,0,0,0
2024-11-04,SKU_003,ecomm,0,0,29,0,0,0
2024-11-05,SKU_003,ecomm,0,0,16,0,0,0
2024-11-06,SKU_003,ecomm,0,0,55,0,0,0
2024-11-07,SKU_003,ecomm,0,0,21,0,0,0
2024-11-08,SKU_003,ecomm,0,0,27,0,0,0
2024-11-09,SKU_003,ecomm,0,0,18,0,0,0
2024-11-10,SKU_003,ecomm,0,0,10,0,0,0
2024-11-11,SKU_003,ecomm,259,0,27,259,0,0
2024-11-12,SKU_003,ecomm,231,28,0,0,0,0
2024-11-13,SKU_003,ecomm,209,22,0,0,0,0
2024-11-14,SKU_003,ecomm,187,22,0,0,0,0
2024-11-15,SKU_003,ecomm,166,21,0,0,0,0
2024-11-16,SKU_003,ecomm,126,40,0,0,0,0
2024-11-17,SKU_003,ecomm,105,21,0,0,0,0
2024-11-18,SKU_003,ecomm,78,27,0,0,0,0
2024-11-19,SKU_003,ecomm,55,23,0,0,1,0
2024-11-20,SKU_003,ecomm,13,42,0,0,0,0
2024-11-21,SKU_003,ecomm,0,13,22,0,0,0
2024-11-22,SKU_003,ecomm,0,0,33,0,0,0
2024-11-23,SKU_003,ecomm,0,0,13,0,0,0
2024-11-24,SKU_003,ecomm,0,0,21,0,0,0
2024-11-25,SKU_003,ecomm,0,0,17,0,0,0
2024-11-26,SKU_003,ecomm,0,0,27,0,0,0
2024-11-27,SKU_003,ecomm,0,0,19,0,0,0
2024-11-28,SKU_003,ecomm,0,0,17,0,1,1
2024-11-29,SKU_003,ecomm,0,0,35,0,1,0
2024-11-30,SKU_003,ecomm,0,0,16,0,0,0
2024-12-01,SKU_003,ecomm,0,0,32,0,0,0
2024-12-02,SKU_003,ecomm,0,0,18,0,0,0
2024-12-03,SKU_003,ecomm,0,0,30,0,0,0
2024-12-04,SKU_003,ecomm,0,0,31,0,0,0
2024-12-05,SKU_003,ecomm,0,0,36,0,0,0
2024-12-06,SKU_003,ecomm,0,0,12,0,0,0
2024-12-07,SKU_003,ecomm,0,0,25,0,0,0
2024-12-08,SKU_003,ecomm,0,0,36,0,0,0
2024-12-09,SKU_003,ecomm,0,0,32,0,0,0
2024-12-10,SKU_003,ecomm,0,0,19,0,0,0
2024-12-11,SKU_003,ecomm,0,0,25,0,1,0
2024-12-12,SKU_003,ecomm,0,0,21,0,0,0
2024-12-13,SKU_003,ecomm,0,0,31,0,0,0
2024-12-14,SKU_003,ecomm,0,0,33,0,0,0
2024-12-15,SKU_003,ecomm,0,0,33,0,0,0
2024-12-16,SKU_003,ecomm,0,0,28,0,0,0
2024-12-17,SKU_003,ecomm,0,0,22,0,0,0
2024-12-18,SKU_003,ecomm,0,0,16,0,0,0
2024-12-19,SKU_003,ecomm,0,0,29,0,0,0
2024-12-20,SKU_003,ecomm,0,0,29,0,0,0
2024-12-21,SKU_003,ecomm,0,0,40,0,0,0
2024-12-22,SKU_003,ecomm,0,0,32,0,0,0
2024-12-23,SKU_003,ecomm,0,0,17,0,0,0
2024-12-24,SKU_003,ecomm,0,0,21,0,0,0
2024-12-25,SKU_003,ecomm,0,0,35,0,0,1
2024-12-26,SKU_003,ecomm,0,0,17,0,1,0
2024-12-27,SKU_003,ecomm,0,0,44,0,1,0
2024-12-28,SKU_003,ecomm,0,0,24,0,0,0
2024-12-29,SKU_003,ecomm,0,0,15,0,0,0
2024-12-30,SKU_003,ecomm,0,0,33,0,0,0
2024-12-31,SKU_003,ecomm,0,0,23,0,0,0
2023-01-01,SKU_003,amazon,477,23,0,0,0,1
2023-01-02,SKU_003,amazon,437,40,0,0,0,0
2023-01-03,SKU_003,amazon,409,28,0,0,0,0
2023-01-04,SKU_003,amazon,385,24,0,0,0,0
2023-01-05,SKU_003,amazon,373,12,0,0,0,0
2023-01-06,SKU_003,amazon,347,26,0,0,0,0
2023-01-07,SKU_003,amazon,319,28,0,0,0,0
2023-01-08,SKU_003,amazon,296,23,0,0,0,0
2023-01-09,SKU_003,amazon,284,12,0,0,0,0
2023-01-10,SKU_003,amazon,263,21,0,0,1,0
2023-01-11,SKU_003,amazon,246,17,0,0,1,0
2023-01-12,SKU_003,amazon,214,32,0,0,0,0
2023-01-13,SKU_003,amazon,197,17,0,0,0,0
2023-01-14,SKU_003,amazon,157,40,0,0,0,0
2023-01-15,SKU_003,amazon,125,32,0,0,1,0
2023-01-16,SKU_003,amazon,108,17,0,0,0,0
2023-01-17,SKU_003,amazon,93,15,0,0,0,0
2023-01-18,SKU_003,amazon,52,41,0,0,0,0
2023-01-19,SKU_003,amazon,22,30,0,0,0,0
2023-01-20,SKU_003,amazon,0,22,9,0,0,0
2023-01-21,SKU_003,amazon,0,0,29,0,0,0
2023-01-22,SKU_003,amazon,0,0,24,0,0,0
2023-01-23,SKU_003,amazon,0,0,18,0,0,0
2023-01-24,SKU_003,amazon,0,0,37,0,0,0
2023-01-25,SKU_003,amazon,0,0,21,0,0,0
2023-01-26,SKU_003,amazon,0,0,30,0,0,0
2023-01-27,SKU_003,amazon,0,0,18,0,0,0
2023-01-28,SKU_003,amazon,0,0,42,0,0,0
2023-01-29,SKU_003,amazon,0,0,48,0,0,0
2023-01-30,SKU_003,amazon,0,0,25,0,0,0
2023-01-31,SKU_003,amazon,0,0,34,0,0,0
2023-02-01,SKU_003,amazon,0,0,24,0,0,0
2023-02-02,SKU_003,amazon,266,0,38,266,0,0
2023-02-03,SKU_003,amazon,221,45,0,0,0,0
2023-02-04,SKU_003,amazon,184,37,0,0,0,0
2023-02-05,SKU_003,amazon,150,34,0,0,0,0
2023-02-06,SKU_003,amazon,114,36,0,0,0,0
2023-02-07,SKU_003,amazon,86,28,0,0,0,0
2023-02-08,SKU_003,amazon,63,23,0,0,0,0
2023-02-09,SKU_003,amazon,46,17,0,0,0,0
2023-02-10,SKU_003,amazon,8,38,0,0,0,0
2023-02-11,SKU_003,amazon,0,8,7,0,0,0
2023-02-12,SKU_003,amazon,0,0,26,0,0,0
2023-02-13,SKU_003,amazon,0,0,26,0,0,0
2023-02-14,SKU_003,amazon,0,0,32,0,0,0
2023-02-15,SKU_003,amazon,0,0,26,0,0,0
2023-02-16,SKU_003,amazon,0,0,37,0,0,0
2023-02-17,SKU_003,amazon,0,0,33,0,0,0
2023-02-18,SKU_003,amazon,0,0,17,0,0,0
2023-02-19,SKU_003,amazon,0,0,16,0,0,0
2023-02-20,SKU_003,amazon,0,0,34,0,0,0
2023-02-21,SKU_003,amazon,0,0,31,0,0,0
2023-02-22,SKU_003,amazon,0,0,26,0,0,0
2023-02-23,SKU_003,amazon,0,0,31,0,0,0
2023-02-24,SKU_003,amazon,0,0,29,0,0,0
2023-02-25,SKU_003,amazon,106,0,42,106,0,0
2023-02-26,SKU_003,amazon,80,26,0,0,1,0
2023-02-27,SKU_003,amazon,58,22,0,0,0,0
2023-02-28,SKU_003,amazon,28,30,0,0,0,0
2023-03-01,SKU_003,amazon,11,17,0,0,0,0
2023-03-02,SKU_003,amazon,0,11,10,0,0,0
2023-03-03,SKU_003,amazon,0,0,28,0,0,0
2023-03-04,SKU_003,amazon,0,0,35,0,0,0
2023-03-05,SKU_003,amazon,0,0,31,0,0,0
2023-03-06,SKU_003,amazon,0,0,16,0,0,0
2023-03-07,SKU_003,amazon,0,0,18,0,0,0
2023-03-08,SKU_003,amazon,0,0,20,0,0,0
2023-03-09,SKU_003,amazon,0,0,34,0,1,0
2023-03-10,SKU_003,amazon,0,0,19,0,0,0
2023-03-11,SKU_003,amazon,0,0,19,0,0,0
2023-03-12,SKU_003,amazon,0,0,32,0,0,0
2023-03-13,SKU_003,amazon,286,0,39,286,0,0
2023-03-14,SKU_003,amazon,267,19,0,0,0,0
2023-03-15,SKU_003,amazon,235,32,0,0,0,0
2023-03-16,SKU_003,amazon,204,31,0,0,0,0
2023-03-17,SKU_003,amazon,177,27,0,0,0,0
2023-03-18,SKU_003,amazon,142,35,0,0,0,0
2023-03-19,SKU_003,amazon,100,42,0,0,0,0
2023-03-20,SKU_003,amazon,78,22,0,0,0,0
2023-03-21,SKU_003,amazon,45,33,0,0,0,0
2023-03-22,SKU_003,amazon,27,18,0,0,0,0
2023-03-23,SKU_003,amazon,0,27,5,0,0,0
2023-03-24,SKU_003,amazon,288,0,18,288,1,0
2023-03-25,SKU_003,amazon,267,21,0,0,0,0
2023-03-26,SKU_003,amazon,256,11,0,0,0,0
2023-03-27,SKU_003,amazon,232,24,0,0,0,0
2023-03-28,SKU_003,amazon,202,30,0,0,0,0
2023-03-29,SKU_003,amazon,154,48,0,0,0,0
2023-03-30,SKU_003,amazon,124,30,0,0,0,0
2023-03-31,SKU_003,amazon,104,20,0,0,0,0
2023-04-01,SKU_003,amazon,70,34,0,0,0,0
2023-04-02,SKU_003,amazon,308,27,0,265,0,0
2023-04-03,SKU_003,amazon,284,24,0,0,0,0
2023-04-04,SKU_003,amazon,269,15,0,0,0,0
2023-04-05,SKU_003,amazon,242,27,0,0,1,0
2023-04-06,SKU_003,amazon,198,44,0,0,0,0
2023-04-07,SKU_003,amazon,166,32,0,0,0,0
2023-04-08,SKU_003,amazon,137,29,0,0,0,0
2023-04-09,SKU_003,amazon,129,8,0,0,0,0
2023-04-10,SKU_003,amazon,113,16,0,0,1,0
2023-04-11,SKU_003,amazon,82,31,0,0,0,0
2023-04-12,SKU_003,amazon,58,24,0,0,0,0
2023-04-13,SKU_003,amazon,34,24,0,0,0,0
2023-04-14,SKU_003,amazon,2,32,0,0,0,0
2023-04-15,SKU_003,amazon,0,2,13,0,0,0
2023-04-16,SKU_003,amazon,0,0,33,0,0,0
2023-04-17,SKU_003,amazon,0,0,26,0,1,0
2023-04-18,SKU_003,amazon,0,0,34,0,0,0
2023-04-19,SKU_003,amazon,0,0,40,0,0,0
2023-04-20,SKU_003,amazon,0,0,35,0,0,0
2023-04-21,SKU_003,amazon,0,0,19,0,0,0
2023-04-22,SKU_003,amazon,0,0,22,0,0,0
2023-04-23,SKU_003,amazon,0,0,26,0,0,0
2023-04-24,SKU_003,amazon,0,0,14,0,0,0
2023-04-25,SKU_003,amazon,0,0,25,0,0,0
2023-04-26,SKU_003,amazon,0,0,36,0,0,0
2023-04-27,SKU_003,amazon,0,0,35,0,0,0
2023-04-28,SKU_003,amazon,0,0,26,0,0,0
2023-04-29,SKU_003,amazon,0,0,27,0,0,0
2023-04-30,SKU_003,amazon,0,0,26,0,1,0
2023-05-01,SKU_003,amazon,0,0,36,0,0,0
2023-05-02,SKU_003,amazon,0,0,17,0,0,0
2023-05-03,SKU_003,amazon,0,0,12,0,0,0
2023-05-04,SKU_003,amazon,0,0,33,0,0,0
2023-05-05,SKU_003,amazon,0,0,8,0,0,0
2023-05-06,SKU_003,amazon,0,0,48,0,0,0
2023-05-07,SKU_003,amazon,0,0,23,0,0,0
2023-05-08,SKU_003,amazon,0,0,19,0,0,0
2023-05-09,SKU_003,amazon,0,0,22,0,1,0
2023-05-10,SKU_003,amazon,0,0,35,0,0,0
2023-05-11,SKU_003,amazon,0,0,32,0,0,0
2023-05-12,SKU_003,amazon,0,0,33,0,0,0
2023-05-13,SKU_003,amazon,0,0,24,0,0,0
2023-05-14,SKU_003,amazon,0,0,30,0,1,0
2023-05-15,SKU_003,amazon,0,0,17,0,0,0
2023-05-16,SKU_003,amazon,0,0,13,0,1,0
2023-05-17,SKU_003,amazon,0,0,21,0,0,0
2023-05-18,SKU_003,amazon,0,0,30,0,1,0
2023-05-19,SKU_003,amazon,0,0,42,0,0,0
2023-05-20,SKU_003,amazon,0,0,23,0,0,0
2023-05-21,SKU_003,amazon,0,0,35,0,0,0
2023-05-22,SKU_003,amazon,0,0,34,0,0,0
2023-05-23,SKU_003,amazon,0,0,16,0,1,0
2023-05-24,SKU_003,amazon,0,0,39,0,0,0
2023-05-25,SKU_003,amazon,0,0,28,0,0,0
2023-05-26,SKU_003,amazon,0,0,19,0,0,0
2023-05-27,SKU_003,amazon,0,0,27,0,1,0
2023-05-28,SKU_003,amazon,0,0,19,0,0,0
2023-05-29,SKU_003,amazon,0,0,35,0,0,0
2023-05-30,SKU_003,amazon,0,0,19,0,0,0
2023-05-31,SKU_003,amazon,0,0,17,0,0,0
2023-06-01,SKU_003,amazon,0,0,43,0,0,0
2023-06-02,SKU_003,amazon,0,0,23,0,0,0
2023-06-03,SKU_003,amazon,0,0,10,0,0,0
2023-06-04,SKU_003,amazon,0,0,26,0,0,0
2023-06-05,SKU_003,amazon,0,0,28,0,0,0
2023-06-06,SKU_003,amazon,0,0,19,0,0,0
2023-06-07,SKU_003,amazon,0,0,15,0,0,0
2023-06-08,SKU_003,amazon,0,0,30,0,0,0
2023-06-09,SKU_003,amazon,0,0,26,0,1,0
2023-06-10,SKU_003,amazon,0,0,21,0,0,0
2023-06-11,SKU_003,amazon,0,0,27,0,0,0
2023-06-12,SKU_003,amazon,0,0,38,0,0,0
2023-06-13,SKU_003,amazon,0,0,48,0,0,0
2023-06-14,SKU_003,amazon,153,0,23,153,0,0
2023-06-15,SKU_003,amazon,117,36,0,0,0,0
